match_id,player_name,team_name,body_part,goalkeeper_name,goalkeeper_action,outcome,location_x,location_y,end_y,end_z,is_goal
3825700,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Right Foot,Yoel Rodríguez Oterino,Penalty Conceded,Goal,108.0,40.0,36.6,0.5,1
3825698,Lucas Pérez Martínez,RC Deportivo La Coruña,Left Foot,Asier Riesgo Unamuno,Penalty Conceded,Goal,108.1,40.1,41.9,0.1,1
3825694,Saúl Berjón Pérez,Eibar,Right Foot,Jaume Doménech Sánchez,Penalty Saved,Saved,108.0,40.0,37.1,1.0,0
3825692,Kevin Gameiro,Sevilla,Right Foot,Iván Cuéllar Sacristán,Penalty Conceded,Goal,108.1,40.1,37.9,1.2,1
3825675,Aritz Aduriz Zubeldia,Athletic Club,Right Foot,Juan Carlos Martín Corral,Penalty Conceded,Goal,108.0,40.0,40.2,1.9,1
3825669,Roberto Trashorras Gayoso,Rayo Vallecano,Right Foot,Vicente Guaita Panadero,Penalty Saved,Saved,108.3,40.1,39.2,1.0,0
3825668,Jonathan Rodríguez Menéndez,Sporting Gijón,Left Foot,Rubén Iván Martínez Andrade,Penalty Saved,Saved,108.2,40.1,37.6,0.9,0
3825667,Daniel García Carrillo,Eibar,Right Foot,Alphonse Areola,Penalty Saved,Saved,108.0,39.9,37.8,0.5,0
3825662,Manuel Agudo Durán,Celta Vigo,Right Foot,Germán Darío Lux,Penalty Saved,Saved,107.9,40.1,36.9,0.3,0
3825660,Luis Alberto Suárez Díaz,Barcelona,Right Foot,Alphonse Areola,Penalty Conceded,Goal,108.4,40.1,36.8,0.3,1
3825623,Sérgio Paulo Barbosa Valente,Málaga,Left Foot,Jaume Doménech Sánchez,Penalty Saved,Saved,108.0,40.0,42.4,0.4,0
3825623,Daniel Parejo Muñoz,Valencia,Right Foot,Idriss Carlos Kameni,Penalty Conceded,Goal,108.2,40.0,39.5,1.3,1
3825601,Roberto Trashorras Gayoso,Rayo Vallecano,Right Foot,Alberto García Cabrera,Penalty Conceded,Goal,108.0,40.1,37.3,1.2,1
3825647,Francisco Alcácer García,Valencia,Right Foot,Rubén Iván Martínez Andrade,Penalty Conceded,Goal,107.8,39.4,37.0,0.3,1
3825877,Aritz Aduriz Zubeldia,Athletic Club,Right Foot,Andrés Eduardo Fernández Moreno,Shot Faced,Post,108.0,40.0,36.0,0.5,0
3825874,Éver Maximiliano David Banega,Sevilla,Right Foot,Vicente Guaita Panadero,Penalty Conceded,Goal,108.1,40.0,38.0,0.2,1
3825874,Kevin Gameiro,Sevilla,Right Foot,Vicente Guaita Panadero,Penalty Conceded,Goal,107.9,40.0,37.3,0.1,1
3825874,Yevhen Konoplyanka,Sevilla,Right Foot,Vicente Guaita Panadero,Penalty Conceded,Goal,108.0,40.0,37.1,1.0,1
3825870,Aritz Aduriz Zubeldia,Athletic Club,Right Foot,Sergio Álvarez Conde,Penalty Conceded,Goal,107.9,40.0,43.7,1.1,1
3825868,Iago Aspas Juncal,Celta Vigo,Left Foot,Andrés Eduardo Fernández Moreno,Penalty Conceded,Goal,108.0,40.0,41.9,0.9,1
3825853,Youssef El-Arabi,Granada,Right Foot,António Alberto Bastos Pimparel,Penalty Conceded,Goal,108.0,40.0,42.7,0.7,1
3825653,Saúl Berjón Pérez,Eibar,Right Foot,Vicente Guaita Panadero,Penalty Conceded,Goal,107.9,40.0,37.4,2.2,1
3825650,Rubén Castro Martín,Real Betis,Right Foot,Gorka Iraizoz Moreno,Penalty Conceded,Goal,108.2,40.0,38.8,1.3,1
3825755,Arnaldo Antonio Sanabria Ayala,Sporting Gijón,Right Foot,Mathew Ryan,Penalty Conceded,Goal,108.0,40.1,43.3,0.2,1
3825754,Jonathan Viera Ramos,Las Palmas,Right Foot,Sergio Álvarez Conde,Penalty Conceded,Goal,107.9,40.0,43.4,0.3,1
3825753,Bruno Soriano Llido,Villarreal,Left Foot,Andrés Eduardo Fernández Moreno,Penalty Conceded,Goal,108.0,40.0,43.2,0.2,1
3825747,Borja González Tomás,Eibar,Right Foot,Iago Herrerín Buisán,Penalty Conceded,Goal,108.0,40.1,36.9,2.0,1
3825734,Xabier Prieto Argarate,Real Sociedad,Right Foot,Germán Darío Lux,Penalty Conceded,Goal,108.1,40.0,39.8,2.0,1
3825727,Borja González Tomás,Eibar,Right Foot,Pau López Sabata,Penalty Conceded,Goal,108.0,40.0,39.3,1.2,1
3825726,Kevin Gameiro,Sevilla,Right Foot,Gorka Iraizoz Moreno,Penalty Conceded,Goal,108.0,40.0,37.5,0.2,1
3825722,Pedro León Sánchez Gil,Getafe,Right Foot,Iván Cuéllar Sacristán,Shot Faced,Post,108.0,40.0,36.0,0.2,0
3825719,Aritz Aduriz Zubeldia,Athletic Club,Right Foot,Javier Varas Herrera,Penalty Conceded,Goal,108.0,40.0,36.6,0.4,1
3825721,Bruno Soriano Llido,Villarreal,Left Foot,Germán Darío Lux,Penalty Conceded,Goal,108.2,40.1,37.8,0.2,1
3825718,Daniel Parejo Muñoz,Valencia,Right Foot,Keylor Navas Gamboa,Penalty Conceded,Goal,108.0,40.0,43.4,0.2,1
3825715,Nordin Amrabat,Málaga,Right Foot,Sergio Álvarez Conde,Penalty Saved,Saved,108.1,40.1,42.0,0.2,0
3825710,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Right Foot,Gerónimo Rulli,Shot Faced,Off T,108.0,40.0,41.5,5.3,0
3825710,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Right Foot,Gerónimo Rulli,Penalty Conceded,Goal,107.9,40.0,43.8,0.7,1
3825634,Rubén Castro Martín,Real Betis,Right Foot,Andrés Eduardo Fernández Moreno,Penalty Conceded,Goal,108.1,40.1,37.1,0.2,1
3825633,Roberto Trashorras Gayoso,Rayo Vallecano,Right Foot,Pau López Sabata,Penalty Conceded,Goal,107.9,40.0,36.5,0.5,1
3825633,Jorge Franco Alviz,Espanyol,Right Foot,Antonio Rodríguez Martínez,Penalty Saved,Saved,108.0,40.0,42.7,0.3,0
3825627,Neymar da Silva Santos Junior,Barcelona,Right Foot,Antonio Rodríguez Martínez,Penalty Conceded,Goal,107.5,39.9,37.5,0.0,1
3825627,Neymar da Silva Santos Junior,Barcelona,Right Foot,Antonio Rodríguez Martínez,Penalty Conceded,Goal,107.3,40.1,42.6,0.1,1
3825621,Antoine Griezmann,Atlético Madrid,Left Foot,Keylor Navas Gamboa,Penalty Saved,Saved,107.9,40.0,41.7,0.8,0
3825617,Neymar da Silva Santos Junior,Barcelona,Right Foot,Sergio Rico González,Penalty Conceded,Goal,107.8,40.2,36.9,0.2,1
3825615,Felipe Salvador Caicedo Corozo,Espanyol,Left Foot,Alberto García Cabrera,Penalty Saved,Saved,108.2,40.1,42.6,0.9,0
3825592,Gerard Moreno Balaguero,Espanyol,Left Foot,Oier Olazábal Paredes,Penalty Conceded,Goal,108.0,40.1,43.2,0.2,1
3825585,Fabián Ariel Orellana Valenzuela,Celta Vigo,Right Foot,Raúl Lizoáin Cruz,Penalty Conceded,Goal,108.0,39.8,43.2,0.4,1
3825581,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Right Foot,Pau López Sabata,Penalty Conceded,Goal,107.8,40.1,43.3,0.3,1
3825578,Saúl Berjón Pérez,Eibar,Right Foot,Gorka Iraizoz Moreno,Penalty Conceded,Goal,108.2,40.2,40.1,2.0,1
3825577,Youssef El-Arabi,Granada,Right Foot,Vicente Guaita Panadero,Penalty Conceded,Goal,108.0,40.1,43.5,0.8,1
3825574,Manuel Agudo Durán,Celta Vigo,Right Foot,Juan Carlos Martín Corral,Penalty Conceded,Goal,107.9,39.9,38.3,0.3,1
266498,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Vicente Guaita Panadero,Penalty Saved,Saved,108.0,40.0,42.3,0.1,0
266653,Luis Alberto Suárez Díaz,Barcelona,Right Foot,Juan Carlos Martín Corral,Penalty Saved,Saved,108.0,39.9,38.8,0.9,0
265944,Luis Alberto Suárez Díaz,Barcelona,Right Foot,Iván Cuéllar Sacristán,Penalty Conceded,Goal,108.3,40.3,43.2,1.5,1
265944,Luis Alberto Suárez Díaz,Barcelona,Right Foot,Iván Cuéllar Sacristán,Penalty Conceded,Goal,108.2,40.1,39.3,2.0,1
265944,Neymar da Silva Santos Junior,Barcelona,Right Foot,Iván Cuéllar Sacristán,Penalty Conceded,Goal,108.1,40.1,38.6,0.4,1
267611,Neymar da Silva Santos Junior,Barcelona,Right Foot,Javier Varas Herrera,Shot Faced,Off T,108.1,40.1,40.2,3.8,0
266236,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Gorka Iraizoz Moreno,Penalty Saved,Saved,107.9,40.1,36.8,0.2,0
266815,Luis Alberto Suárez Díaz,Barcelona,Right Foot,Iván Cuéllar Sacristán,Penalty Saved,Saved,107.8,40.0,37.1,0.9,0
266106,Neymar da Silva Santos Junior,Barcelona,Right Foot,Sergio Asenjo Andrés,Penalty Conceded,Goal,108.1,40.1,37.5,1.0,1
266149,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Iago Herrerín Buisán,Penalty Conceded,Goal,108.0,40.0,43.7,0.1,1
266056,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Asier Riesgo Unamuno,Penalty Conceded,Goal,108.1,40.2,40.1,1.3,1
267327,Neymar da Silva Santos Junior,Barcelona,Right Foot,Antonio Adán Garrido,Shot Faced,Post,108.0,40.1,42.5,3.0,0
266490,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Rubén Iván Martínez Andrade,Penalty Conceded,Goal,108.1,40.1,41.9,2.0,1
266490,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Rubén Iván Martínez Andrade,Shot Faced,Off T,108.3,40.1,41.1,3.6,0
266254,John Guidetti,Celta Vigo,Right Foot,Claudio Andrés Bravo Muñoz,Penalty Conceded,Goal,108.1,40.1,37.3,1.0,1
266254,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Sergio Álvarez Conde,Shot Faced,Wayward,108.1,40.1,43.2,0.0,0
265963,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Vicente Guaita Panadero,Penalty Conceded,Goal,108.0,40.0,40.4,1.9,1
266916,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Cristian Darío Álvarez,Penalty Conceded,Goal,108.1,40.1,43.5,0.0,1
266916,Alberto Bueno Calvo,Rayo Vallecano,Right Foot,Claudio Andrés Bravo Muñoz,Penalty Conceded,Goal,108.0,40.2,39.5,2.0,1
265866,Neymar da Silva Santos Junior,Barcelona,Right Foot,Juan Carlos Martín Corral,Penalty Conceded,Goal,108.1,40.1,42.5,0.0,1
267085,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Right Foot,Claudio Andrés Bravo Muñoz,Penalty Conceded,Goal,108.0,40.0,43.0,0.4,1
70303,Mario Mandžukić,Atlético Madrid,Right Foot,Claudio Andrés Bravo Muñoz,Penalty Conceded,Goal,108.1,40.0,39.6,2.4,1
266794,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Przemysław Tytoń,Penalty Conceded,Goal,108.0,40.0,37.7,0.2,1
267343,Francisco Manuel Rico Castro,Granada,Right Foot,Claudio Andrés Bravo Muñoz,Penalty Conceded,Goal,108.1,39.9,43.6,1.6,1
266525,Daniel Parejo Muñoz,Valencia,Right Foot,Claudio Andrés Bravo Muñoz,Penalty Saved,Saved,108.1,40.0,37.9,0.4,0
266741,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Diego Mariño Villar,Penalty Conceded,Goal,108.0,40.0,43.3,0.0,1
266967,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Jaime Jiménez Merlo,Penalty Conceded,Goal,108.1,40.1,42.6,1.6,1
266770,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Jesús Fernández Collado,Shot Faced,Off T,108.2,40.1,35.5,1.6,0
267368,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Antonio Adán Garrido,Penalty Conceded,Goal,108.0,40.1,38.4,0.2,1
267368,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Antonio Adán Garrido,Penalty Saved,Saved,108.1,40.2,42.3,0.9,0
70302,Roberto Trashorras Gayoso,Rayo Vallecano,Right Foot,Víctor Valdés Arribas,Penalty Saved,Saved,108.0,40.0,36.9,1.7,0
70277,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Keylor Navas Gamboa,Penalty Conceded,Goal,107.9,40.0,37.1,1.0,1
70306,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Francisco Casilla Cortés,Penalty Conceded,Goal,108.0,40.0,37.3,0.3,1
266613,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Diego Alves Carreira,Penalty Conceded,Goal,108.1,40.1,43.8,2.4,1
265857,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Right Foot,Víctor Valdés Arribas,Penalty Conceded,Goal,108.0,40.1,36.4,0.3,1
265857,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Diego López Rodríguez,Penalty Conceded,Goal,107.8,39.9,43.3,1.4,1
265857,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Diego López Rodríguez,Penalty Conceded,Goal,108.0,40.0,43.7,2.4,1
266883,Jorge Molina Vidal,Real Betis,Right Foot,Víctor Valdés Arribas,Penalty Conceded,Goal,108.1,40.3,36.6,1.6,1
70282,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Vicente Guaita Panadero,Penalty Conceded,Goal,108.1,40.1,36.7,2.3,1
266724,Víctor Casadesús Castaño,Mallorca,Right Foot,Víctor Valdés Arribas,Penalty Conceded,Goal,108.1,40.1,40.2,0.5,1
70304,Luís Miguel Afonso Fernandes,RC Deportivo La Coruña,Right Foot,Víctor Valdés Arribas,Penalty Conceded,Goal,108.1,40.0,42.5,1.4,1
70280,José Javier Barkero Saludes,Levante UD,Left Foot,Víctor Valdés Arribas,Penalty Saved,Saved,108.1,40.1,37.7,0.5,0
266433,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Francisco Casilla Cortés,Penalty Conceded,Goal,108.1,39.9,37.5,0.2,1
70260,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Andrés Eduardo Fernández Moreno,Penalty Conceded,Goal,108.2,40.2,36.6,0.5,1
70292,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Miguel Ángel Moyà Rumbo,Penalty Conceded,Goal,108.2,40.1,42.4,1.3,1
69329,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Javier Varas Herrera,Penalty Saved,Saved,108.2,40.3,43.3,0.9,0
70219,Ángel Lafita Castillo,Real Zaragoza,Right Foot,Víctor Valdés Arribas,Penalty Saved,Saved,108.0,39.8,42.7,0.5,0
70219,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Roberto Jiménez Gago,Penalty Conceded,Goal,108.0,40.0,38.8,1.9,1
69322,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Mario Fernández Cuesta,Penalty Conceded,Goal,108.0,40.0,42.5,0.2,1
70225,Guilherme Magdalena Siqueira,Granada,Left Foot,Víctor Valdés Arribas,Penalty Conceded,Goal,107.9,40.0,38.0,0.2,1
70225,Guilherme Magdalena Siqueira,Granada,Left Foot,Víctor Valdés Arribas,Penalty Conceded,Goal,108.2,40.0,43.6,0.2,1
69340,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Idriss Carlos Kameni,Penalty Conceded,Goal,108.0,40.0,38.7,0.2,1
69340,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Idriss Carlos Kameni,Penalty Conceded,Goal,108.1,40.1,43.4,1.9,1
69327,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Casto Espinosa Barriga,Penalty Conceded,Goal,108.0,40.0,38.0,1.3,1
69320,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Cristian Darío Álvarez,Penalty Conceded,Goal,108.1,40.1,43.8,0.2,1
69320,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Cristian Darío Álvarez,Penalty Conceded,Goal,108.2,40.0,43.4,1.3,1
69314,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Dudú Aouate,Penalty Conceded,Goal,108.0,40.0,42.9,2.3,1
70221,José Javier Barkero Saludes,Levante UD,Left Foot,Víctor Valdés Arribas,Penalty Conceded,Goal,107.9,40.0,37.6,0.2,1
70221,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Gustavo Adolfo Munúa Vera,Penalty Conceded,Goal,108.0,40.0,42.2,2.1,1
69323,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Gorka Iraizoz Moreno,Penalty Conceded,Goal,108.1,40.2,43.2,0.2,1
69307,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Ricardo López Felipe,Penalty Conceded,Goal,108.0,40.0,43.5,0.0,1
69305,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Diego Alves Carreira,Penalty Conceded,Goal,108.3,40.1,42.1,0.8,1
69295,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Antonio Rodríguez Martínez,Penalty Conceded,Goal,108.0,40.0,43.4,0.1,1
69270,Manuel del Moral Fernández,Getafe,Right Foot,Víctor Valdés Arribas,Penalty Conceded,Goal,108.0,40.1,36.5,1.0,1
69245,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Iker Casillas Fernández,Penalty Conceded,Goal,108.1,40.1,41.7,1.3,1
69245,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Right Foot,Víctor Valdés Arribas,Penalty Conceded,Goal,108.0,40.0,43.2,0.9,1
69246,Xabier Prieto Argarate,Real Sociedad,Right Foot,José Manuel Pinto Colorado,Penalty Conceded,Goal,107.9,40.0,39.1,1.5,1
69282,Andoni Iraola Sagarna,Athletic Club,Right Foot,José Manuel Pinto Colorado,Penalty Conceded,Goal,107.8,40.0,43.2,0.4,1
69286,Mohamed Gasana Tchité,Racing Santander,Right Foot,Víctor Valdés Arribas,Penalty Saved,Saved,108.0,40.0,37.0,1.3,0
69250,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Dudú Aouate,Penalty Conceded,Goal,108.3,39.9,44.0,0.4,1
69240,Roberto Soldado Rillo,Getafe,Right Foot,Víctor Valdés Arribas,Penalty Conceded,Goal,108.0,40.0,38.5,0.1,1
69227,Zlatan Ibrahimović,Barcelona,Right Foot,Roberto Jiménez Gago,Penalty Conceded,Goal,107.9,40.2,36.8,0.3,1
69225,Samuel Eto''o Fils,Barcelona,Right Foot,Iker Casillas Fernández,Penalty Saved,Saved,108.3,40.1,43.4,0.5,0
69212,Samuel Eto''o Fils,Barcelona,Right Foot,Grégory Coupet,Penalty Conceded,Goal,108.0,39.9,36.4,0.2,1
69216,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Gorka Iraizoz Moreno,Penalty Conceded,Goal,107.9,40.1,37.3,1.5,1
69209,Nikola Žigić,Racing Santander,Right Foot,Víctor Valdés Arribas,Penalty Conceded,Goal,108.2,40.2,36.7,0.0,1
69217,Matías Ariel Fernández Fernández,Villarreal,Right Foot,Víctor Valdés Arribas,Penalty Conceded,Goal,108.1,40.1,36.0,2.0,1
69222,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Asier Riesgo Unamuno,Penalty Saved,Saved,108.2,40.1,37.9,0.2,0
69195,Samuel Eto''o Fils,Barcelona,Right Foot,Ricardo Alexandre Martins Soares Pereira,Penalty Saved,Saved,108.1,40.2,37.4,0.6,0
69185,Diego Forlán Corazo,Atlético Madrid,Right Foot,Víctor Valdés Arribas,Penalty Conceded,Goal,108.1,40.2,36.7,0.9,1
69215,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Antonio Rodríguez Martínez,Penalty Conceded,Goal,108.2,40.1,37.2,0.2,1
69183,Samuel Eto''o Fils,Barcelona,Right Foot,Juan Antonio Rodríguez Villamuela,Penalty Conceded,Goal,108.1,40.2,36.5,1.7,1
69211,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Idriss Carlos Kameni,Penalty Conceded,Goal,108.0,39.9,42.5,0.0,1
69151,Emilio José Viqueira Moure,Levante UD,Right Foot,Víctor Valdés Arribas,Penalty Conceded,Goal,108.1,40.3,43.5,0.2,1
69169,Ronaldo de Assis Moreira,Barcelona,Right Foot,Gorka Iraizoz Moreno,Penalty Conceded,Goal,108.0,40.1,36.4,0.1,1
68360,Rahamat Riga Mustapha,Levante UD,Right Foot,Víctor Valdés Arribas,Penalty Conceded,Goal,108.1,40.1,36.8,0.2,1
69186,Iván Daniel Alonso Vallejo,Real Murcia CF,Left Foot,José Manuel Pinto Colorado,Penalty Conceded,Goal,108.1,40.1,41.5,2.0,1
68365,Diego Forlán Corazo,Atlético Madrid,Right Foot,Víctor Valdés Arribas,Penalty Conceded,Goal,108.1,40.1,41.8,0.2,1
68364,Marcos Antonio Senna da Silva,Villarreal,Right Foot,Víctor Valdés Arribas,Penalty Conceded,Goal,108.0,40.0,41.8,1.2,1
68364,Marcos Antonio Senna da Silva,Villarreal,Right Foot,Víctor Valdés Arribas,Penalty Conceded,Goal,108.0,40.0,40.2,0.2,1
69170,Ronaldo de Assis Moreira,Barcelona,Right Foot,Gustavo Adolfo Munúa Vera,Penalty Conceded,Goal,107.8,39.8,43.5,0.2,1
69158,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,David Cobeño Iglesias,Penalty Conceded,Goal,108.1,40.1,41.8,1.5,1
69148,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Andrés Palop Cervera,Penalty Conceded,Goal,108.0,39.9,43.3,0.2,1
69184,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Stefano Sorrentino,Penalty Conceded,Goal,108.1,40.1,37.4,0.2,1
69182,Diego Alberto Milito,Real Zaragoza,Right Foot,Víctor Valdés Arribas,Shot Faced,Off T,108.0,40.0,39.0,3.5,0
69182,Ronaldo de Assis Moreira,Barcelona,Right Foot,César Sánchez Domínguez,Penalty Conceded,Goal,108.0,40.2,43.6,1.3,1
68361,Ruud van Nistelrooy,Real Madrid,Right Foot,Víctor Valdés Arribas,Penalty Conceded,Goal,108.0,40.0,43.6,0.4,1
69141,Lionel Andrés Messi Cuccittini,Barcelona,Left Foot,Timo Hildebrand,Penalty Conceded,Goal,107.9,40.0,41.8,0.2,1
68334,Ronaldo de Assis Moreira,Barcelona,Right Foot,Andrés Palop Cervera,Penalty Saved,Saved,107.8,40.0,38.7,0.6,0
69162,Ronaldo de Assis Moreira,Barcelona,Right Foot,Pedro Gonzalez Contreras Cano,Penalty Conceded,Goal,107.9,39.9,37.5,2.3,1
68335,Ruud van Nistelrooy,Real Madrid,Right Foot,Víctor Valdés Arribas,Penalty Conceded,Goal,108.2,40.1,42.4,0.1,1
68329,Ronaldo de Assis Moreira,Barcelona,Right Foot,Andrés Palop Cervera,Penalty Conceded,Goal,108.0,40.1,43.6,0.3,1
69154,Ezequiel Marcelo Garay,Racing Santander,Right Foot,Víctor Valdés Arribas,Penalty Saved,Saved,107.8,39.8,37.0,0.6,0
69159,Jonás Manuel Gutiérrez,Mallorca,Right Foot,Víctor Valdés Arribas,Penalty Saved,Saved,108.1,40.1,38.1,0.3,0
68340,Ronaldo de Assis Moreira,Barcelona,Right Foot,Felipe Melo de Carvalho,Penalty Conceded,Goal,108.0,40.0,43.6,0.6,1
69174,Ronaldo de Assis Moreira,Barcelona,Right Foot,Dudú Aouate,Penalty Conceded,Goal,108.0,40.0,43.5,0.2,1
69174,Fabián Larry Estoyanoff Poggio,RC Deportivo La Coruña,Right Foot,Víctor Valdés Arribas,Penalty Saved,Saved,107.9,40.0,43.1,0.4,0
69164,Ronaldo de Assis Moreira,Barcelona,Right Foot,Francesc Arnau,Penalty Conceded,Goal,108.0,40.0,36.4,2.4,1
68324,Ronaldo de Assis Moreira,Barcelona,Right Foot,Franco Costanzo,Shot Faced,Off T,108.1,40.1,35.5,1.7,0
68354,Ronaldo de Assis Moreira,Barcelona,Right Foot,Dudú Aouate,Penalty Saved,Saved,107.9,40.0,38.1,0.4,0
68354,Ronaldo de Assis Moreira,Barcelona,Right Foot,Dudú Aouate,Penalty Conceded,Goal,108.1,40.0,36.7,2.0,1
68354,Francisco Javier Casquero Paredes,Racing Santander,Right Foot,Víctor Valdés Arribas,Penalty Conceded,Goal,108.0,40.0,42.7,0.2,1
68351,Ronaldo de Assis Moreira,Barcelona,Right Foot,César Sánchez Domínguez,Penalty Conceded,Goal,108.1,40.0,43.3,0.3,1
68317,Ronaldo de Assis Moreira,Barcelona,Right Foot,César Sánchez Domínguez,Penalty Conceded,Goal,108.4,40.1,36.9,0.4,1
68342,Ronaldo de Assis Moreira,Barcelona,Right Foot,Iñaki Lafuente Sancha,Penalty Conceded,Goal,108.0,39.9,42.5,0.3,1
68322,Samuel Eto''o Fils,Barcelona,Right Foot,Armando Riveiro de Aguilar Malda,Penalty Conceded,Goal,108.3,40.0,37.2,1.0,1
68313,Ronaldo de Assis Moreira,Barcelona,Right Foot,Ricardo Sanzol Goñi,Penalty Conceded,Goal,108.0,39.9,36.5,0.6,1
3838017,Kylian Mbappé Lottin,Paris Saint-Germain,Right Foot,Mory Diaw,Penalty Conceded,Goal,108.1,40.1,42.7,1.3,1
3838017,Grejohn Kyei,Clermont Foot,Right Foot,Gianluigi Donnarumma,Shot Faced,Off T,108.0,40.0,34.6,0.2,0
3837928,Alexandre Lacazette,Lyon,Right Foot,Gianluigi Donnarumma,Shot Faced,Post,108.0,40.0,36.0,0.2,0
3837876,Jonathan David,Lille,Right Foot,Gianluigi Donnarumma,Penalty Conceded,Goal,108.1,40.1,43.5,0.2,1
3837680,Neymar da Silva Santos Junior,Paris Saint-Germain,Right Foot,Alexander Nübel,Penalty Conceded,Goal,108.1,40.0,36.9,0.5,1
3837659,Kylian Mbappé Lottin,Paris Saint-Germain,Right Foot,Jonas Omlin,Penalty Saved,Saved,108.1,40.1,43.2,1.3,0
3837659,Neymar da Silva Santos Junior,Paris Saint-Germain,Right Foot,Jonas Omlin,Penalty Conceded,Goal,108.1,40.1,37.3,0.2,1
3837947,Przemysław Frankowski,Lens,Right Foot,Gianluigi Donnarumma,Penalty Conceded,Goal,108.0,40.0,36.8,0.9,1
3837844,Kylian Mbappé Lottin,Paris Saint-Germain,Right Foot,Benjamin Lecomte,Penalty Saved to Post,Saved to Post,108.0,40.0,42.1,1.2,0
3837771,Kylian Mbappé Lottin,Paris Saint-Germain,Right Foot,Gauthier Gallon,Penalty Conceded,Goal,108.1,40.1,36.7,2.3,1
3837706,Islam Slimani,Stade Brestois,Right Foot,Gianluigi Donnarumma,Penalty Saved,Saved,108.0,40.0,42.2,1.1,0
3803000,Neymar da Silva Santos Junior,Paris Saint-Germain,Right Foot,Arthur Desmas,Penalty Conceded,Goal,108.1,40.1,36.6,0.6,1
3802665,Kylian Mbappé Lottin,Paris Saint-Germain,Right Foot,Dimitry Bertaud,Penalty Conceded,Goal,108.1,40.1,43.7,0.2,1
3802752,Neymar da Silva Santos Junior,Paris Saint-Germain,Right Foot,Anthony Lopes,Penalty Conceded,Goal,108.0,40.1,41.9,0.2,1
3802983,Kylian Mbappé Lottin,Paris Saint-Germain,Right Foot,Pau López Sabata,Penalty Conceded,Goal,108.0,40.1,36.7,0.8,1
3802683,Kylian Mbappé Lottin,Paris Saint-Germain,Right Foot,Alexander Nübel,Penalty Conceded,Goal,108.0,40.0,37.0,0.4,1
3802930,Neymar da Silva Santos Junior,Paris Saint-Germain,Right Foot,Jessy Moulin,Penalty Conceded,Goal,108.0,40.0,37.4,0.3,1
